full_name,abbreviation,certainty,full_name_pointing_to_abbreviation_count,abbreviation_pointing_to_full_name_count,full_names_pointing_to_abbreviation_sum,full_name_pointing_to_abbreviation_share,abbreviations_pointing_to_full_name_sum,abbreviation_pointing_to_full_name_share,frequency_score,frequency_score_normalized,wasserstein_distance,n_departments,n_not_overlapping_departments,penalization_score,department_score,wasserstein_distance_normalized,penalization_score_normalized,department_score_normalized,score,normalized_score
André Pitz,ap,0.9,294,294,297,0.98989898989899,294,1.0,0.98989898989899,0.9898986954003136,0.9246943184481102,5,3,0.6,0.22206517742222887,0.8959420493024286,0.6738768718801997,0.5207524956812669,-2.4106511910815804,0.19105513125153104
Andreas Weidlich,swd,0.5,2,2,459,0.004357298474945534,2,1.0,0.004357298474945534,0.004328270144629051,,10,10,,0.0,,,0.3839490270782652,-0.8882772972228943,0.796378655566434
Susanne Weidner,swd,0.53,457,457,459,0.9956427015250545,457,1.0,0.9956427015250545,0.9956425744864098,,9,9,,0.0,,,0.3839490270782652,-1.9095916015646752,0.39028552914635045
Julia Vollmer,jv,0.8,45,45,45,1.0,45,1.0,1.0,1.0,0.7502778806965543,3,0,-0.04999999999999999,0.5650818691742971,0.6549321187583238,0.08985024958402665,0.7320682623635235,-2.5320682623635236,0.14277749735563483
Peter Krischunas,ps,0.433,3,3,96,0.03125,3,1.0,0.03125,0.031221755736318843,,11,11,,0.0,,,0.3839490270782652,-0.848170782814584,0.8123257344985944
Pauline Szyltowski,ps,0.9,82,82,96,0.8541666666666666,112,0.7321428571428571,0.6253720238095237,0.6253611013926547,0.7620437956204381,12,7,0.5833333333333334,0.012288517201772264,0.6711903474846342,0.658901830282862,0.39151938005618253,-1.9168804814488372,0.387387338053093
Pauline Szyltowski,psz,0.8,30,30,30,1.0,112,0.26785714285714285,0.26785714285714285,0.2678357969620106,0.681383370125092,7,5,0.7142857142857143,-0.2168296996135628,0.5597331717912388,0.7765628714048016,0.25037087967300237,-1.3182066766350131,0.625430921765883
Marc Bohländer,boh,0.4,735,735,760,0.9671052631578947,735,1.0,0.9671052631578947,0.9671043040997052,1.0,16,15,0.9375,0.022878535773710573,1.0,0.9771214642262894,0.39804337130068435,-1.7651476754003896,0.4477190589804893
Elena Boshkovska,boh,0.4,25,25,760,0.03289473684210526,25,1.0,0.03289473684210526,0.03286654053133358,0.8541961240954837,17,15,0.8823529411764706,-0.12904457407262526,0.7985271201624731,0.9275716942350983,0.30445099167055356,-0.7373175322018871,0.8564030013338529
Steffen Georgi,sg,0.9,71,71,71,1.0,71,1.0,1.0,1.0,,11,11,,0.0,,,0.3839490270782652,-2.283949027078265,0.24143421405254686
Melanie Steitz,ms,0.9,1,1,26,0.038461538461538464,37,0.02702702702702703,0.0010395010395010396,0.0010103759775761875,1.0,5,4,0.8,0.14642262895174696,1.0,0.853577371048253,0.4741528301017471,-1.3751632060793233,0.6027839706620461
Melanie Steitz,mes,0.715,36,36,36,1.0,37,0.972972972972973,0.972972972972973,0.9729721849900281,0.919909938887102,3,1,0.2833333333333333,0.49997987652038683,0.8893309580511689,0.3893510815307821,0.6919621164499383,-2.3799343014399663,0.20326872475103946
Mathias Schönknecht,ms,0.9,24,24,26,0.9230769230769231,222,0.10810810810810811,0.0997920997920998,0.09976585389862745,0.947906026557712,6,4,0.6666666666666666,0.1942391218874624,0.9280161601570132,0.7337770382695508,0.5036102270964998,-1.5033760809951273,0.5518042017500443
Mathias Schönknecht,mhs,0.715,198,198,198,1.0,222,0.8918918918918919,0.8918918918918919,0.8918887399601123,1.0,7,6,0.8571428571428571,0.09507962918944612,1.0,0.9049203708105539,0.44252292514546127,-2.0494116651055734,0.3346905311146997
Katharina Stork,ks,0.9,79,79,127,0.6220472440944882,150,0.5266666666666666,0.32761154855643043,0.3275919448230434,0.8131966116807847,8,5,0.625,0.045534254783149986,0.7418736890593564,0.6963394342762064,0.41200044903869093,-1.6395923938617343,0.497642120472756
Katharina Stork,kasto,0.8,71,71,71,1.0,150,0.47333333333333333,0.47333333333333333,0.47331797817234716,0.8113234054509694,9,7,0.7777777777777778,-0.09432537015554165,0.7392852787629276,0.8336106489184693,0.325839791022741,-1.5991577691950882,0.5137196620059509
Lucas Grothe,luc,0.6,67,67,933,0.07181136120042872,67,1.0,0.07181136120042872,0.07178429951819892,0.8172852076520178,27,23,0.8518518518518519,-0.152643047978258,0.7475233413728237,0.9001663893510817,0.2899131288615204,-0.9616974283797193,0.767185477250124
Claudia Carell,luc,0.6,866,866,933,0.9281886387995713,901,0.9611542730299667,0.8921324763600762,0.8921293314426255,0.6444438025361796,29,27,0.9310344827586207,-0.4626223782122334,0.5086898026357786,0.971312180848012,0.09895006088525213,-1.5910793923278777,0.5169317714461682
Claudia Carell,cc,0.8,35,35,35,1.0,901,0.038845726970033294,0.038845726970033294,0.03881770416257448,0.9779112159553935,4,2,0.5,0.3854509316716619,0.969477553967835,0.5840266222961731,0.6214064485481816,-1.4602241527107562,0.5689621925796637
Friederike Ostwald,fsw,0.6,82,82,82,1.0,82,1.0,1.0,1.0,,5,5,,0.0,,,0.3839490270782652,-1.9839490270782651,0.36071966556156204
Julia Tonne,jto,0.8,42,42,42,1.0,42,1.0,1.0,1.0,1.0,5,4,0.8,0.14642262895174696,1.0,0.853577371048253,0.4741528301017471,-2.2741528301017473,0.24532935998393082
Sebastian Fink,bfi,0.5,66,66,145,0.45517241379310347,66,1.0,0.45517241379310347,0.4551565291438074,0.8845250083920778,5,3,0.6,0.16655892611121903,0.8404357979914188,0.6738768718801997,0.486557815557881,-1.4417143447016885,0.5763220285986865
Bastian Fischer,bfi,0.5,79,79,145,0.5448275862068965,79,1.0,0.5448275862068965,0.5448143154872315,0.9454464096776469,4,0,0.0,0.7898420688878214,0.9246174432638613,0.13477537437603995,0.8705320020711235,-1.9153463175583552,0.3879973494943096
Nathalie Helene Rippich,nhr,0.8,28,28,28,1.0,28,1.0,1.0,1.0,1.0,4,3,0.75,0.19134775374376034,1.0,0.8086522462562397,0.5018289969384973,-2.3018289969384975,0.23432481312672887
Gina Apitz,gap,0.8,451,451,451,1.0,451,1.0,1.0,1.0,0.8638166593212869,17,15,0.8823529411764706,-0.11575084696491611,0.8118208472701822,0.9275716942350983,0.3126406051890138,-2.112640605189014,0.30954955556040087
Andrea Schrader,as,0.9,42,42,44,0.9545454545454546,42,1.0,0.9545454545454546,0.9545441293014109,,3,3,,0.0,,,0.3839490270782652,-2.238493156379676,0.2595082942526023
Andrea Schulze,as,0.9,2,2,44,0.045454545454545456,2,1.0,0.045454545454545456,0.045426715329627956,1.0,3,2,0.6166666666666667,0.3111480865224625,1.0,0.6888519134775375,0.5756321085031644,-1.5210588238327922,0.5447732218723488
Olaf Krenz,okz,0.5,362,362,362,1.0,362,1.0,1.0,1.0,0.9500935846287366,4,2,0.5,0.34701232186878916,0.9310389441649622,0.5840266222961731,0.597726305581363,-2.097726305581363,0.31547975210253204
Heiko Stets,hs,0.8,107,107,127,0.84251968503937,107,1.0,0.84251968503937,0.8425150936426832,1.0,6,5,0.8333333333333334,0.11647254575707144,1.0,0.8835274542429286,0.45570205221058036,-2.0982171458532637,0.3152845850910238
Hannah Suppa,hs,0.9,15,15,127,0.11811023622047244,15,1.0,0.11811023622047244,0.11808452439902635,,8,8,,0.0,,,0.3839490270782652,-1.4020335514772915,0.5920998330520468
Nadine Marquardt,nqq,0.6,114,114,114,1.0,114,1.0,1.0,1.0,,7,7,,0.0,,,0.3839490270782652,-1.9839490270782651,0.36071966556156204
Stephanie Helm,she,0.593,22,22,22,1.0,72,0.3055555555555556,0.3055555555555556,0.30553530877155477,1.0,3,2,0.6166666666666667,0.3111480865224625,1.0,0.6888519134775375,0.5756321085031644,-1.4741674172747192,0.5634180972162572
Stephanie Helm,hem,0.4,50,50,50,1.0,72,0.6944444444444444,0.6944444444444444,0.694435535859484,0.6177774698628239,7,4,0.5714285714285714,-0.17636330612662593,0.47184206587242333,0.6482053719990493,0.2753002407512636,-1.3697357766107476,0.6049420152443541
Anton Zirk,anzi,0.8,368,368,368,1.0,368,1.0,1.0,1.0,0.9316056770536012,9,4,0.4444444444444444,0.37138239904061787,0.9054922160123317,0.5341098169717138,0.6127395153332458,-2.4127395153332456,0.19022477558067402
Christian Neffe,cn,0.8,493,493,493,1.0,493,1.0,1.0,1.0,0.6913727874349929,10,3,0.3,0.1692104997774267,0.5735366229055465,0.40432612312811983,0.48819132009472194,-2.2881913200947217,0.23974740125954166
Sophie Aschenbrenner,soa,0.669,93,93,93,1.0,106,0.8773584905660378,0.8773584905660378,0.8773549149075802,0.9511286434363357,8,6,0.75,0.12381694986515723,0.9324691961213969,0.8086522462562397,0.460226579506897,-2.006581494414477,0.35172058527835176
Sophie Aschenbrenner,pb,0.3,13,13,21,0.6190476190476191,106,0.12264150943396226,0.07592093441150045,0.0758939925453939,1.0,5,4,0.8,0.14642262895174696,1.0,0.853577371048253,0.4741528301017471,-0.8500468226471409,0.8115797869703428
Stephanie Jankowski,thiko,0.3,28,28,28,1.0,28,1.0,1.0,1.0,,9,9,,0.0,,,0.3839490270782652,-1.683949027078265,0.4800051170705772
Thomas Bothe,thth,0.301,81,81,207,0.391304347826087,81,1.0,0.391304347826087,0.3912866010797628,,5,5,,0.0,,,0.3839490270782652,-1.076235628158028,0.7216430076648396
Linda Polenz,lin,0.438,37,37,50,0.74,37,1.0,0.74,0.73999241960407,0.7267470675698001,9,6,0.6666666666666666,-0.11135997205119175,0.622417066218359,0.7337770382695508,0.3153456079515914,-1.4933380275556614,0.5557955142060387
Patricia Liebling,pb,0.6,8,8,21,0.38095238095238093,8,1.0,0.38095238095238093,0.38093433239064306,1.0,4,3,0.75,0.19134775374376034,1.0,0.8086522462562397,0.5018289969384973,-1.4827633293291405,0.5600002063811125
Lotta-Clara Löwener,lcl,0.8,279,279,279,1.0,279,1.0,1.0,1.0,0.8144630509039407,6,2,0.3333333333333333,0.30934745787162227,0.7436236641944176,0.43427620632279534,0.5745228294709435,-2.3745228294709433,0.20542042434155044
Anna Flora Schade,afs,0.8,25,25,25,1.0,25,1.0,1.0,1.0,,8,8,,0.0,,,0.3839490270782652,-2.183949027078265,0.2811960312222186
Manuela Engelmann-Bunk,ebu,0.3,222,222,271,0.8191881918819188,296,0.75,0.6143911439114391,0.6143799013429652,,6,6,,0.0,,,0.3839490270782652,-1.2983289284212303,0.6333346756680951
Manuela Engelmann-Bunk,almu,0.3,74,74,74,1.0,296,0.25,0.25,0.2499781334732791,,5,5,,0.0,,,0.3839490270782652,-0.9339271605515443,0.7782274403714912
René Beuckert,ebu,0.303,49,49,271,0.18081180811808117,49,1.0,0.18081180811808117,0.18078792438409821,,9,9,,0.0,,,0.3839490270782652,-0.8677369514623634,0.8045458702937547
Vanessa Gregor,nag,0.444,20,20,21,0.9523809523809523,117,0.17094017094017094,0.1628001628001628,0.16277575393001498,1.0,9,8,0.8888888888888888,0.06655574043261236,1.0,0.9334442595673876,0.4249507557253025,-1.0317265096553174,0.7393406419877199
Vanessa Gregor,vag,0.9,97,97,97,1.0,117,0.8290598290598291,0.8290598290598291,0.8290548452360751,0.6429535176810734,10,5,0.5,-0.07739610635407013,0.506630515942103,0.5840266222961731,0.3362690804584863,-2.0653239256945612,0.32836352715174466
Ulrich Steinmetzger,lmg,0.3,76,76,76,1.0,76,1.0,1.0,1.0,,7,7,,0.0,,,0.3839490270782652,-1.683949027078265,0.4800051170705772
Lilly Günthner,lg,0.9,70,70,70,1.0,70,1.0,1.0,1.0,0.5450230107962604,8,3,0.375,-0.10040439694166015,0.37130941337447965,0.4717138103161398,0.32209480065673546,-2.2220948006567354,0.2660285784739903
Yvonne Schmidt,ys,0.8,78,78,78,1.0,78,1.0,1.0,1.0,1.0,4,3,0.75,0.19134775374376034,1.0,0.8086522462562397,0.5018289969384973,-2.3018289969384975,0.23432481312672887
Tim Niklas Herholz,tnh,0.8,77,77,77,1.0,77,1.0,1.0,1.0,1.0,5,4,0.8,0.14642262895174696,1.0,0.853577371048253,0.4741528301017471,-2.2741528301017473,0.24532935998393082
Simon Ecker,sec,0.555,20,20,20,1.0,20,1.0,1.0,1.0,0.7491998463705032,5,3,0.6,-0.02043438896924854,0.6534424829109512,0.6738768718801997,0.37136040187269853,-1.9263604018726985,0.3836179494263269
